source,target,weight
0x14b3,0x05,55
0x0109b9,0x05,408
0xbe9b,0x05,81
0x01ba7d,0x05,12
0xf644,0x05,33
0x0125d1,0x05,125
0x011b69,0x05,114
0x8782,0x05,86
0x015ad9,0x05,68
0x6709,0x05,28
0x0112c8,0x05,10
0x691e,0x05,17
0x46d2,0x05,17
0xa51a,0x05,50
0x0125c6,0x05,28
0x1591,0x05,61
0xd2be,0x05,36
0x017d97,0x05,80
0x01a28d,0x05,26
0x4a20,0x05,28
0x0143d8,0x05,49
0x017f58,0x05,25
0x0a12,0x05,29
0x01ae3a,0x05,59
0x68a8,0x05,16
0xc5d8,0x05,77
0x0147de,0x05,271
0xb64c,0x05,46
0xa681,0x05,12
0x016b9f,0x05,44
0xe888,0x05,20
0xc6ce,0x05,276
0x01aa73,0x05,100
0x013da0,0x05,100
0x01191b,0x05,16
0xd335,0x05,437
0x1c30,0x05,37
0xd790,0x05,334
0x01a42b,0x05,17
0xc251,0x05,17
0x012243,0x05,33
0x0912,0x05,12
0xed46,0x05,20
0x5be8,0x05,865
0xfc76,0x05,17
0x01836d,0x05,34
0x01a7a4,0x05,41
0x609f,0x05,17
0x012525,0x05,350
0x157a,0x05,12
0x015ab7,0x05,22
0xf6ef,0x05,17
0x0171e1,0x05,42
0xb4d5,0x05,40
0xa541,0x05,12
0x01e4ad,0x05,12
0x2bcd,0x05,23
0xa9f3,0x05,18
0xcf9d,0x05,52
0x441e,0x05,17
0xc094,0x05,25
0xfc0a,0x05,33
0x59dc,0x05,12
0x017c2d,0x05,57
0x016218,0x05,17
0xac4c,0x05,25
0x6019,0x05,53
0x014642,0x05,20
0x019098,0x05,59
0x015499,0x05,25
0x2637,0x05,12
0x012935,0x05,21
0x5a4c,0x05,58
0x0171f4,0x05,31
0x014544,0x05,12
0x015ab0,0x05,34
0xd53f,0x05,12
0x0183f8,0x05,20
0x8b78,0x05,17
0x4e41,0x05,41
0x48d3,0x05,144
0x01886f,0x05,17
0x01ba5e,0x05,42
0x014256,0x05,19
0x24ab,0x05,17
0x012277,0x05,41
0x016eba,0x05,28
0x5a9b,0x05,25
0xd35c,0x05,2502
0x0125a9,0x05,117
0x01cadb,0x05,15
0x014757,0x05,17
0xd4f9,0x05,37
0x01bffa,0x05,23
0x4e85,0x05,56
0x015351,0x05,25
0x345f,0x05,18
0xe782,0x05,50
0x01834e,0x05,10
0x66dc,0x05,35
0x937f,0x05,17
0x017316,0x05,41
0x014b37,0x05,20
0x3ae1,0x05,241
0x0269,0x05,12
0x010a6d,0x05,26
0x018ebf,0x05,28
0x0be8,0x05,265
0x9cfd,0x05,44
0x011d80,0x05,20
0xb1aa,0x05,36
0x2f9a,0x05,79
0x6c69,0x05,186
0x017446,0x05,68
0xc61d,0x05,497
0x0149b7,0x05,17
0x01478f,0x05,28
0xa3c3,0x05,16
0x017eac,0x05,41
0x018f14,0x05,23
0x7dba,0x05,183
0x1504,0x05,11
0x01646f,0x05,15
0x0351,0x05,12
0x01b073,0x05,12
0x014fdf,0x05,17
0x6137,0x05,69
0xa6ac,0x05,66
0x017c61,0x05,23
0x01ba7f,0x05,17
0x0152cd,0x05,298
0x6cb6,0x05,60
0x0e66,0x05,12
0x5eb8,0x05,25
0x93ad,0x05,28
0x7ea8,0x05,20
0x013bbf,0x05,23
0x01afc1,0x05,31
0x011c0b,0x05,24
0x012cfc,0x05,44
0x0e51,0x05,53
0x2e9c,0x05,761
0x013bd9,0x05,15
0x0129de,0x05,12
0x0177e4,0x05,132
0xfdcd,0x05,18
0x10dd,0x05,15
0x98ee,0x05,44
0x1af7,0x05,151
0x010b28,0x05,81
0x2620,0x05,61
0x016e64,0x05,23
0x8ccb,0x05,33
0x19de,0x05,67
0x5efa,0x05,18
0x45f5,0x05,177
0xa21c,0x05,97
0x4214,0x05,29
0xae49,0x05,219
0x0108e2,0x05,43
0x017567,0x05,88
0xe9fb,0x05,25
0x98c5,0x05,23
0x017b75,0x05,20
0x2aa4,0x05,16
0x012f2a,0x05,20
0x013a20,0x05,32
0x015179,0x05,17
0xea87,0x05,12
0x3851,0x05,12
0x01543d,0x05,22
0x227a,0x05,23
0x011a3f,0x05,12
0x2123,0x05,26
0xd009,0x05,25
0x38fd,0x05,113
0x2187,0x05,27
0xde4a,0x05,36
0x010bec,0x05,404
0x015ad6,0x05,15
0x012538,0x05,151
0x018d0d,0x05,17
0xa33d,0x05,12
0x013f85,0x05,28
0x019a33,0x05,24
0x9ce1,0x05,12
0xbdd4,0x05,24
0x4057,0x05,15
0x0299,0x05,57
0xb8e2,0x05,92
0xcf36,0x05,11
0x012b3b,0x05,17
0x1592,0x05,20
0x8a58,0x05,39
0x015c8b,0x05,81
0x011257,0x05,273
0x019da3,0x05,20
0x0ab9,0x05,15
0x01cec3,0x05,42
0x7985,0x05,47
0x3cf5,0x05,32
0x2d89,0x05,17
0x123e,0x05,116
0x3639,0x05,25
0x01b927,0x05,153
0x01c5a1,0x05,28
0x016aad,0x05,41
0x34e2,0x05,17
0x0139f1,0x05,105
0xe586,0x05,31
0xd962,0x05,66
0x6c76,0x05,17
0x96fe,0x05,31
0x43ab,0x05,39
0x8647,0x05,10
0x017d43,0x05,12
0x7a3e,0x05,110
0x0107b3,0x05,25
0x01724f,0x05,387
0x019347,0x05,17
0x58c3,0x05,129
0x0109c2,0x05,17
0x014e28,0x05,20
0x65d1,0x05,12
0x012619,0x05,102
0x6d4b,0x05,31
0x01105a,0x05,50
0x018f80,0x05,41
0x29a6,0x05,12
0xb305,0x05,20
0x01106d,0x05,17
0x0152af,0x05,49
0x4591,0x05,17
0xbaa8,0x05,1039
0x01420c,0x05,321
0x1b29,0x05,28
0x1231,0x05,169
0x01850b,0x05,30
0x012980,0x05,79
0x0163b1,0x05,29
0x01454b,0x05,24
0x018e5b,0x05,11
0x017ed0,0x05,21
0x8721,0x05,33
0x3e31,0x05,28
0x014690,0x05,33
0x015199,0x05,41
0xe60a,0x05,156
0x0137b1,0x05,84
0xcc49,0x05,393
0x01090e,0x05,44
0x019a5f,0x05,38
0xe703,0x05,24
0x04ee,0x05,15
0x018a18,0x05,124
0x01de30,0x05,17
0x0142ee,0x05,40
0x013817,0x05,24
0x014a10,0x05,681
0xdd9b,0x05,12
0x9ca7,0x05,65
0x29bd,0x05,15
0x1268,0x05,17
0x01081f,0x05,23
0xcd44,0x05,65
0x012e63,0x05,21
0x20ab,0x05,106
0x8819,0x05,63
0xe85b,0x05,33
0xe162,0x05,17
0x0af3,0x05,25
0xb18d,0x05,28
0x0155d2,0x05,1261
0x01895c,0x05,17
0x01a0e1,0x05,126
0xd7a2,0x05,33
0xbda5,0x05,474
0x015fd7,0x05,33
0x0194ac,0x05,28
0x6df5,0x05,34
0x761c,0x05,23
0x6352,0x05,108
0x0146ed,0x05,41
0x7284,0x05,34
0xb958,0x05,20
0x01e776,0x05,12
0x5915,0x05,17
0x9ce9,0x05,20
0x01aa0f,0x05,41
0xf7de,0x05,15
0xf800,0x05,33
0x5544,0x05,105
0x016a2d,0x05,12
0x017ded,0x05,362
0x9ab3,0x05,10
0x0187a0,0x05,41
0x01047c,0x05,17
0x015945,0x05,113
0x014021,0x05,329
0x0166c8,0x05,241
0xde88,0x05,65
0x019532,0x05,28
0x174b,0x05,33
0x95c3,0x05,12
0x356e,0x05,33
0x0152ec,0x05,40
0x012965,0x05,185
0x01bb7d,0x05,15
0x742d,0x05,17
0xd815,0x05,53
0x3d83,0x05,230
0x01b54e,0x05,41
0xfa8c,0x05,156
0x013560,0x05,12
0x99cc,0x05,58
0xbd79,0x05,104
0x01148e,0x05,15
0x9f47,0x05,20
0x7996,0x05,10
0x019a77,0x05,81
0x018cfd,0x05,15
0x6bda,0x05,12
0x01657d,0x05,31
0x12e8,0x05,67
0x015571,0x05,210
0x3c54,0x05,219
0x015748,0x05,82
0x01e613,0x05,16
0x019655,0x05,12
0x01381a,0x05,36
0x9814,0x05,25
0x87a1,0x05,40
0x01c9c5,0x05,12
0x012272,0x05,114
0x01193a,0x05,24
0xf464,0x05,25
0x01239b,0x05,17
0xdf05,0x05,17
0x0166b0,0x05,236
0x01bb95,0x05,52
0x01b438,0x05,177
0x1241,0x05,44
0x01b6d1,0x05,12
0x012007,0x05,20
0x010861,0x05,12
0xe7e6,0x05,17
0x0135a9,0x05,57
0x018ef2,0x05,12
0x7888,0x05,29
0xf89f,0x05,17
0x5424,0x05,62
0x014fc1,0x05,20
0x858c,0x05,92
0x0139b2,0x05,31
0x014d85,0x05,12
0x015e56,0x05,49
0x3eff,0x05,34
0x010159,0x05,21
0x8009,0x05,61
0x01b547,0x05,111
0x9b8e,0x05,74
0x015aac,0x05,33
0x01e942,0x05,15
0xf65a,0x05,41
0x01b120,0x05,188
0x01136e,0x05,25
0x015ad5,0x05,28
0x01c380,0x05,49
0x015e29,0x05,12
0x018a88,0x05,25
0x017a4b,0x05,18
0x44eb,0x05,135
0xe812,0x05,26
0x018bca,0x05,41
0x01d136,0x05,61
0x013009,0x05,33
0x01d433,0x05,17
0xca7a,0x05,38
0xa690,0x05,23
0x0cd1,0x05,36
0x0194dd,0x05,17
0x011b51,0x05,16
0xb334,0x05,17
0x64d6,0x05,92
0x013ae5,0x05,12
0xfaf1,0x05,17
0x01de9e,0x05,33
0xea7e,0x05,120
0x0158b9,0x05,96
0xd8db,0x05,17
0xa3aa,0x05,19
0x01d587,0x05,41
0x0166f6,0x05,23
0x011d2a,0x05,33
0x0712,0x05,35
0x3777,0x05,28
0xe7f5,0x05,16
0x01b112,0x05,41
0x015993,0x05,17
0x01d18d,0x05,56
0x01743e,0x05,31
0x016695,0x05,103
0x0185be,0x05,1239
0x0ab6,0x05,28
0xb667,0x05,20
0x3758,0x05,89
0x018599,0x05,16
0x01cb14,0x05,393
0x016ba4,0x05,37
0xc39d,0x05,75
0x013695,0x05,25
0x0110c2,0x05,166
0x8a10,0x05,366
0x4eea,0x05,17
0xb982,0x05,37
0x0108a6,0x05,25
0x7b9d,0x05,17
0x018bad,0x05,53
0x7174,0x05,169
0x4448,0x05,86
0x014bdd,0x05,28
0x015399,0x05,17
0xdf7c,0x05,18
0x7281,0x05,49
0x0194be,0x05,52
0x01b4d5,0x05,76
0xb86d,0x05,20
0x90fc,0x05,12
0xd5b7,0x05,12
0x8efd,0x05,17
0x0674,0x05,17
0x01b23c,0x05,177
0x179e,0x05,25
0x01439b,0x05,454
0x7123,0x05,41
0x0414,0x05,15
0x32ad,0x05,42
0x0141bd,0x05,31
0x5cf6,0x05,65
0x01830d,0x05,12
0x012640,0x05,17
0x010372,0x05,114
0x3cb2,0x05,20
0x9d34,0x05,31
0xe3ed,0x05,68
0x0117ea,0x05,31
0xb08d,0x05,41
0x014bdf,0x05,84
0x017b61,0x05,68
0xdb3e,0x05,57
0x01670f,0x05,27
0x9fac,0x05,12
0x01764f,0x05,49
0xd4e4,0x05,10
0x0116b8,0x05,48
0x890f,0x05,15
0xbbed,0x05,308
0x07,0x05,154
0xd8a8,0x05,17
0x3ab1,0x05,12
0x9673,0x05,186
0x4d19,0x05,17
0x01484e,0x05,17
0x015706,0x05,89
0x013526,0x05,32
0xcbdd,0x05,24
0x01b1cf,0x05,25
0x017a25,0x05,57
0x8f07,0x05,88
0x7274,0x05,95
0xa526,0x05,12
0xfddf,0x05,12
0x0126be,0x05,57
0x8734,0x05,10
0x593a,0x05,333
0x0188b0,0x05,33
0x0164d5,0x05,84
0x9271,0x05,81
0x017097,0x05,14
0x7769,0x05,25
0x01781c,0x05,25
0x013b37,0x05,12
0x019dfc,0x05,234
0x0740,0x05,34
0x03a8,0x05,42
0xdd22,0x05,72
0x01562a,0x05,113
0x8148,0x05,25
0x016093,0x05,449
0xacb0,0x05,20
0xa779,0x05,25
0x8d02,0x05,10
0x01310a,0x05,12
0x01572f,0x05,52
0x01386c,0x05,33
0x7932,0x05,17
0x8c3a,0x05,116
0x1775,0x05,100
0x01b9fc,0x05,39
0xe976,0x05,84
0x79e9,0x05,12
0x01a399,0x05,63
0x0a6b,0x05,17
0x75a7,0x05,100
0xf52c,0x05,369
0xba6a,0x05,39
0x40c8,0x05,50
0xb7de,0x05,25
0x01778e,0x05,25
0x66ff,0x05,36
0x0143bb,0x05,12
0x2b3d,0x05,26
0xb638,0x05,12
0x01148d,0x05,17
0x11eb,0x05,17
0x01aaf6,0x05,57
0x010525,0x05,23
0x01c677,0x05,52
0x0139a9,0x05,33
0x011ef8,0x05,204
0x01c9f7,0x05,265
0xfcc9,0x05,34
0x0177ab,0x05,20
0x01ab37,0x05,15
0xdcf5,0x05,18
0x4d8b,0x05,17
0xf48e,0x05,20
0x013c42,0x05,41
0xd6e0,0x05,151
0x016772,0x05,141
0x012479,0x05,95
0x9b3e,0x05,18
0x6104,0x05,23
0x2ed0,0x05,12
0x1783,0x05,20
0x012943,0x05,60
0x012ee9,0x05,15
0xaba8,0x05,108
0xb592,0x05,17
0x5a7f,0x05,25
0x36d4,0x05,10
0xf749,0x05,201
0x010735,0x05,83
0x82,0x05,639
0xdd3a,0x05,14
0x9ae2,0x05,12
0x8811,0x05,85
0x3e53,0x05,75
0xf9e9,0x05,188
0x010946,0x05,12
0xf499,0x05,53
0x0166c7,0x05,33
0xaa6b,0x05,65
0x1fe4,0x05,127
0xb330,0x05,28
0x3ba9,0x05,35
0x861c,0x05,20
0x01d481,0x05,1615
0xffdd,0x05,24
0x3fbe,0x05,12
0x012435,0x05,44
0xefc5,0x05,104
0x4c6a,0x05,72
0xa23a,0x05,49
0xf35f,0x05,20
0xf652,0x05,33
0x0163d7,0x05,17
0xe575,0x05,31
0x9db2,0x05,110
0x11f1,0x05,12
0x01d8f0,0x05,11
0x0130b4,0x05,25
0x010d90,0x05,17
0x14a7,0x05,39
0x5b0a,0x05,28
0x3a8d,0x05,23
0x01a512,0x05,246
0x01a2c5,0x05,34
0x01ea,0x05,17
0xa3bd,0x05,19
0xee66,0x05,68
0x017ae1,0x05,88
0x6098,0x05,26
0x5c79,0x05,17
0xf129,0x05,61
0xe40d,0x05,249
0xdc3f,0x05,365
0x15cd,0x05,49
0xe283,0x05,10
0x011b88,0x05,107
0x1a19,0x05,20
0x6050,0x05,176
0x0e0c,0x05,12
0x781e,0x05,183
0x013c34,0x05,28
0x19fe,0x05,35
0x20b0,0x05,28
0xcf11,0x05,17
0x6793,0x05,35
0x97e5,0x05,17
0xd1ea,0x05,20
0x6b1a,0x05,17
0x305c,0x05,108
0x01ceea,0x05,10
0x2da0,0x05,148
0x35fb,0x05,11
0x55e4,0x05,17
0x3c24,0x05,17
0x013b11,0x05,3169
0x1972,0x05,27
0x0e19,0x05,12
0x014795,0x05,189
0x9270,0x05,136
0xbd28,0x05,428
0x011964,0x05,12
0x0160a4,0x05,57
0x3d7e,0x05,36
0x012716,0x05,10
0x01112e,0x05,33
0x01376c,0x05,56
0x01197b,0x05,71
0x3be6,0x05,20
0x7224,0x05,41
0x379f,0x05,55
0x0104c0,0x05,26
0xa070,0x05,33
0x0103c0,0x05,20
0xa90f,0x05,10
0x5a26,0x05,25
0xce2c,0x05,273
0xc17b,0x05,12
0x0167a4,0x05,17
0x5c5b,0x05,316
0x01b070,0x05,28
0x018f3d,0x05,15
0xa97c,0x05,33
0x01274c,0x05,49
0x4894,0x05,32
0xff9b,0x05,25
0x01a814,0x05,34
0x031e,0x05,93
0x01cbd4,0x05,417
0x42ea,0x05,16
0x224c,0x05,31
0x013edc,0x05,17
0x011422,0x05,25
0x543d,0x05,202
0x01d0c9,0x05,13
0x015b6e,0x05,82
0xa81d,0x05,52
0x015899,0x05,169
0x5245,0x05,100
0xcec8,0x05,12
0x019fe9,0x05,311
0xe2d7,0x05,25
0x6c4a,0x05,112
0x18ec,0x05,20
0x014a97,0x05,55
0x011894,0x05,175
0x48f2,0x05,28
0xec17,0x05,121
0x019d66,0x05,20
0x011962,0x05,81
0xe7ed,0x05,34
0xc0c8,0x05,33
0x017ed5,0x05,31
0x7f90,0x05,44
0x90a5,0x05,169
0x01042d,0x05,17
0x0191e0,0x05,106
0x09d3,0x05,56
0x019b28,0x05,89
0x91a7,0x05,12
0x1bdd,0x05,22
0x059e,0x05,36
0x4ddd,0x05,39
0x1677,0x05,11
0x0187e7,0x05,32
0x91ed,0x05,25
0x91c0,0x05,12
0x01322f,0x05,25
0xf63b,0x05,20
0xd03b,0x05,199
0x1691,0x05,15
0x01133a,0x05,218
0x0343,0x05,85
0x9a59,0x05,12
0x9947,0x05,17
0x6c4b,0x05,52
0x018b65,0x05,12
0x016ba0,0x05,10
0x014c59,0x05,25
0x263e,0x05,13
0x016353,0x05,116
0xa926,0x05,49
0xf0b6,0x05,10
0x5ff9,0x05,14
0x36cd,0x05,57
0x62d2,0x05,202
0x055e,0x05,220
0x017e4a,0x05,33
0x018560,0x05,20
0x01a14b,0x05,18
0xe454,0x05,83
0x013ace,0x05,25
0x01776c,0x05,120
0x24fa,0x05,17
0x01b2b7,0x05,39
0x01ca2e,0x05,17
0xc115,0x05,41
0x0152a8,0x05,234
0x012288,0x05,89
0x01be60,0x05,36
0x014b2f,0x05,12
0x87ec,0x05,36
0x1de1,0x05,21
0xdcd7,0x05,13
0x56d3,0x05,15
0x0173cb,0x05,19
0x01b664,0x05,17
0x01385d,0x05,17
0xad70,0x05,15
0x0133c7,0x05,12
0xbc41,0x05,20
0xb0cb,0x05,329
0xfa5c,0x05,89
0xb212,0x05,20
0x011a83,0x05,58
0x012aa9,0x05,97
0xd5f6,0x05,19
0x01a88b,0x05,33
0x691d,0x05,33
0x96a4,0x05,51
0xb30a,0x05,26
0x01cd53,0x05,173
0xb477,0x05,67
0x57ad,0x05,145
0x0139f9,0x05,59
0x8692,0x05,60
0xea55,0x05,33
0x2d53,0x05,20
0x0158ed,0x05,75
0x9be6,0x05,26
0x6832,0x05,346
0x0174f2,0x05,17
0x14f1,0x05,25
0xd93d,0x05,503
0x01a4e5,0x05,20
0x01d47c,0x05,2016
0x450a,0x05,28
0x12db,0x05,11
0x018f71,0x05,49
0x01a6ad,0x05,31
0x012eec,0x05,23
0xde1e,0x05,329
0xac5b,0x05,31
0x5dfb,0x05,69
0xf712,0x05,28
0x011b04,0x05,16
0x012690,0x05,17
0x012685,0x05,136
0x015e8e,0x05,73
0x018b91,0x05,52
0x01c24d,0x05,65
0x7e70,0x05,14
0x015ce9,0x05,65
0x01d4f0,0x05,17
0x01686b,0x05,46
0x6ba9,0x05,24
0x012033,0x05,28
0x69f3,0x05,25
0x01ae33,0x05,169
0x7bbc,0x05,75
0x01be29,0x05,100
0xf770,0x05,67
0x016d8a,0x05,82
0x9414,0x05,39
0xc8b3,0x05,18
0x016752,0x05,25
0x0183f6,0x05,35
0xbecd,0x05,309
0x9f6f,0x05,31
0x01e9db,0x05,72
0xfb25,0x05,41
0x018abc,0x05,39
0x018446,0x05,94
0x7eb0,0x05,282
0x019790,0x05,14
0x01c022,0x05,197
0x6456,0x05,164
0x015fe0,0x05,15
0xc435,0x05,58
0x6d75,0x05,17
0xd6fc,0x05,23
0x6c1a,0x05,15
0x997d,0x05,305
0xcdfd,0x05,20
0x018e50,0x05,13
0x015344,0x05,52
0x013a51,0x05,17
0xa23c,0x05,20
0x01593c,0x05,12
0x01b19e,0x05,23
0x014f02,0x05,385
0x01b6ef,0x05,97
0x01e972,0x05,10
0x016f85,0x05,17
0xccaf,0x05,201
0x013baa,0x05,18
0x01562f,0x05,111
0x01ada4,0x05,17
0x7209,0x05,12
0xce36,0x05,15
0x01da77,0x05,70
0x1d12,0x05,17
0x2207,0x05,50
0x019d56,0x05,36
0x011bda,0x05,53
0x014f17,0x05,33
0xca03,0x05,33
0x89dc,0x05,763
0x01b36f,0x05,28
0x01263d,0x05,12
0x2c3f,0x05,114
0x01056f,0x05,180
0x015ef7,0x05,31
0x0151c8,0x05,17
0x016aa9,0x05,25
0xc1ae,0x05,185
0x0190e8,0x05,33
0x01a0c5,0x05,15
0x0164a4,0x05,16
0xc382,0x05,24
0x9daa,0x05,68
0x0121fa,0x05,36
0x014b99,0x05,23
0x0142eb,0x05,12
0x012f5c,0x05,17
0x01ba71,0x05,20
0xb3bc,0x05,25
0x5150,0x05,17
0xd945,0x05,25
0x0d7d,0x05,12
0x093d,0x05,83
0x26c6,0x05,12
0xe912,0x05,17
0x0107e6,0x05,129
0x19da,0x05,85
0x3dbf,0x05,41
0x014e9d,0x05,25
0x010b0f,0x05,449
0x01ba53,0x05,39
0xd124,0x05,266
0x016692,0x05,25
0x6c5c,0x05,33
0x016825,0x05,63
0x0113c3,0x05,23
0x517b,0x05,12
0x017d5b,0x05,162
0x016078,0x05,28
0x4636,0x05,20
0x0142da,0x05,10
0x01401e,0x05,25
0x52b9,0x05,81
0xfbcb,0x05,17
0x01d457,0x05,117
0x01a47a,0x05,92
0x2541,0x05,33
0x718d,0x05,17
0xc372,0x05,17
0xb34e,0x05,225
0xa238,0x05,149
0x5ee7,0x05,449
0x016b84,0x05,17
0x0139fc,0x05,55
0x013829,0x05,295
0x5523,0x05,15
0xc634,0x05,34
0x015d15,0x05,33
0xdb04,0x05,43
0x931d,0x05,23
0x0f69,0x05,32
0x0180af,0x05,19
0xb7e1,0x05,121
0x012c51,0x05,57
0xa9b5,0x05,20
0xe900,0x05,15
0x011d5b,0x05,12
0x179a,0x05,10
0x012e15,0x05,25
0x01b9ab,0x05,48
0x0186e6,0x05,10
0x01a1d6,0x05,29
0x15b0,0x05,31
0x775d,0x05,36
0x010f1b,0x05,26
0xb525,0x05,258
0x52f9,0x05,205
0x67a7,0x05,36
0x0122d6,0x05,514
0xc38f,0x05,70
0xf2ce,0x05,20
0x01a4a8,0x05,12
0x664b,0x05,57
0x012f39,0x05,28
0x87b8,0x05,17
0x035d,0x05,81
0xa384,0x05,19
0x0104be,0x05,254
0x8807,0x05,35
0xe951,0x05,121
0x0127f8,0x05,25
0x010623,0x05,20
0x85d5,0x05,20
0xf7ff,0x05,25
0x015c8e,0x05,25
0x0101f2,0x05,20
0xa132,0x05,17
0x011c57,0x05,26
0x010f5a,0x05,12
0xb0b9,0x05,31
0x0177e1,0x05,289
0x0181f9,0x05,12
0x454a,0x05,20
0x8808,0x05,142
0x89a6,0x05,17
0xdd62,0x05,161
0x015545,0x05,17
0x53f3,0x05,28
0x728f,0x05,34
0xd9e9,0x05,25
0x01bce7,0x05,465
0xb8e6,0x05,28
0x011127,0x05,33
0xd22e,0x05,15
0x013d3f,0x05,689
0x802e,0x05,48
0x0183d4,0x05,755
0x01b543,0x05,33
0x8896,0x05,41
0x0171ba,0x05,52
0x012c88,0x05,12
0x01ba5a,0x05,28
0x6147,0x05,31
0x018614,0x05,41
0xeb83,0x05,45
0x0150e2,0x05,20
0xcf2a,0x05,17
0xbcaa,0x05,25
0x3e93,0x05,398
0x016d23,0x05,17
0xb4d4,0x05,39
0xa3ae,0x05,22
0x7fa2,0x05,39
0x6e95,0x05,87
0xc1c3,0x05,15
0x0115b4,0x05,36
0x24fb,0x05,55
0x59c0,0x05,33
0x01a272,0x05,20
0x01354b,0x05,32
0x2a58,0x05,68
0x9678,0x05,17
0x1796,0x05,26
0xbf5f,0x05,170
0x4f28,0x05,17
0xa1d0,0x05,17
0xce7a,0x05,56
0x0184be,0x05,96
0x013613,0x05,12
0x43eb,0x05,77
0x2d5c,0x05,27
0xf8e9,0x05,160
0x016bdd,0x05,25
0x016032,0x05,28
0x91,0x05,79
0x6803,0x05,109
0xb57c,0x05,598
0x01a001,0x05,205
0x011c35,0x05,55
0x0234,0x05,44
0x15e1,0x05,93
0x016264,0x05,467
0x012278,0x05,17
0x011cbd,0x05,40
0xd62e,0x05,25
0x5096,0x05,39
0xce05,0x05,28
0x018142,0x05,149
0x1ba8,0x05,425
0xc351,0x05,84
0x9fcb,0x05,44
0x6d46,0x05,94
0x03bb,0x05,53
0xaf54,0x05,33
0x01557f,0x05,36
0x012254,0x05,17
0x13eb,0x05,12
0xafa6,0x05,44
0x9de5,0x05,16
0xb9ff,0x05,17
0x01ab84,0x05,17
0x014e5a,0x05,18
0x010dfa,0x05,17
0x0ac1,0x05,41
0x01aa50,0x05,24
0x01257f,0x05,173
0x51df,0x05,11
0xfb28,0x05,12
0xc3cd,0x05,25
0xa5e2,0x05,76
0x13f3,0x05,454
0x017363,0x05,233
0x189d,0x05,137
0x01b7f8,0x05,193
0x01a4b7,0x05,12
0x010466,0x05,507
0xfc8d,0x05,17
0xa3f2,0x05,48
0x019c08,0x05,25
0xec07,0x05,474
0x019ca9,0x05,17
0x01648d,0x05,34
0x0188a7,0x05,100
0x0688,0x05,58
0x3cd6,0x05,20
0x010ae1,0x05,71
0xe868,0x05,137
0xd6f1,0x05,105
0x5bee,0x05,81
0x9813,0x05,215
0x0109b0,0x05,31
0x0179eb,0x05,12
0x0130f4,0x05,16
0x014a04,0x05,452
0x3f5b,0x05,39
0x0b13,0x05,41
0x01a47e,0x05,72
0xcf13,0x05,21
0x010b2b,0x05,15
0xf3f5,0x05,44
0x015acd,0x05,60
0x01247d,0x05,116
0xa381,0x05,10
0x017c70,0x05,12
0x5731,0x05,25
0x8508,0x05,111
0xfc77,0x05,34
0x016b7b,0x05,17
0x5af9,0x05,664
0x01a745,0x05,33
0x4a78,0x05,28
0x93be,0x05,49
0x04bd,0x05,49
0x0110c7,0x05,26
0x87f3,0x05,183
0x7c93,0x05,17
0x4a95,0x05,23
0x0176ea,0x05,108
0x2293,0x05,153
0x0a4e,0x05,533
0xf1dc,0x05,87
0x2357,0x05,17
0x1058,0x05,41
0x01542f,0x05,41
0x5b34,0x05,130
0x01b838,0x05,99
0xa35f,0x05,148
0x0119c9,0x05,17
0x0a98,0x05,15
0x01b673,0x05,71
0xf4c1,0x05,121
0x0170a6,0x05,64
0x01d94a,0x05,37
0xc2ee,0x05,459
0x0168e7,0x05,12
0x010c15,0x05,15
0x8774,0x05,87
0xf410,0x05,36
0x018817,0x05,12
0xccb5,0x05,380
0x017521,0x05,11
0x0176ac,0x05,281
0x0105f1,0x05,248
0x0177f2,0x05,25
0xa39e,0x05,13
0xd6ca,0x05,423
0x010874,0x05,34
0x0683,0x05,12
0x3125,0x05,11
0x7e96,0x05,17
0x01380c,0x05,25
0x01b4c6,0x05,169
0x15af,0x05,25
0x0194a7,0x05,23
0x01094f,0x05,12
0xda37,0x05,17
0xff9c,0x05,16
0x0129d4,0x05,33
0x01db69,0x05,28
0xcef3,0x05,20
0x013546,0x05,32
0x012695,0x05,101
0x9a98,0x05,88
0xa268,0x05,12
0x013d5d,0x05,28
0x013af6,0x05,12
0xa943,0x05,34
0x1da8,0x05,13
0x108c,0x05,1583
0x3b93,0x05,49
0xe3c1,0x05,69
0x52b3,0x05,17
0x015949,0x05,162
0xd214,0x05,20
0x10e7,0x05,12
0x01aa27,0x05,57
0x0185b8,0x05,109
0x6efe,0x05,23
0x9968,0x05,57
0xc040,0x05,61
0x0146dd,0x05,537
0x39d9,0x05,12
0x0981,0x05,150
0x011d4e,0x05,28
0x01ad30,0x05,14
0x017527,0x05,28
0x014b20,0x05,17
0x0113be,0x05,63
0x014c70,0x05,17
0xa663,0x05,65
0x01be08,0x05,56
0x9b85,0x05,16
0xace3,0x05,67
0xc555,0x05,62
0x017457,0x05,44
0x0112ba,0x05,697
0x013ea0,0x05,25
0x013ca1,0x05,137
0x014a03,0x05,20
0xb1db,0x05,177
0x01df6b,0x05,25
0x5bac,0x05,161
0x016960,0x05,42
0xf22a,0x05,220
0x0149e1,0x05,38
0x7c40,0x05,31
0xf9ee,0x05,100
0x01601f,0x05,45
0x012075,0x05,36
0x0245,0x05,29
0x41d6,0x05,39
0x01085f,0x05,97
0x723e,0x05,23
0x7aad,0x05,17
0x0183a1,0x05,65
0x013a69,0x05,33
0x015804,0x05,17
